Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,transaction_id,transaction_timestamp,merchant_id,merchant_category,city,country,payment_channel,transaction_status,risk_score,is_fraud,ingestion_date,source_system,batch_id
769870022,Silver,995,1,90,2023-06-04,Week-47,Q4,2023,7132.09,3525.03,28119.53,68,0.229,Chip,Entertainment,3183.05,0,TXN1007615,2023-11-11 17:39:00,9115,Entertainment,Hyderabad,India,ATM,SUCCESS,0.14,0,2026-02-01,CARD_SYS,1594
770089723,Blue,445,0,76,2023-09-10,Week-19,Q1,2023,9248.4,1821.28,45064.54,61,0.518,Swipe,Fuel,1671.75,0,TXN1046360,2023-03-21 22:45:00,9178,Fuel,Bangalore,India,ONLINE,SUCCESS,1.0,1,2026-02-01,CARD_SYS,1787
719213850,Silver,995,1,96,2023-06-04,Week-7,Q1,2023,6212.08,1677.31,6862.45,80,0.485,Swipe,Fuel,299.76,0,TXN1033917,2023-02-20 01:21:00,8592,Fuel,Bangalore,India,ATM,FAILED,0.99,0,2026-02-01,CARD_SYS,1051
794338511,Blue,200,1,147,2023-04-16,Week-22,Q3,2023,11120.19,2926.94,24165.86,239,0.673,Swipe,Fuel,5063.78,0,TXN1047167,2023-11-23 21:48:00,5758,Fuel,Delhi,India,POS,SUCCESS,0.71,0,2026-02-01,CARD_SYS,1221
787927856,Silver,995,0,57,2023-10-01,Week-35,Q2,2023,12967.42,1932.87,39220.92,63,0.458,Online,Food,4773.74,0,TXN1000351,2023-09-16 12:25:00,5378,Food,Hyderabad,India,POS,SUCCESS,0.65,0,2026-02-01,CARD_SYS,1514
729936378,Silver,0,1,83,2023-05-14,Week-32,Q4,2023,14959.67,3156.35,31223.53,262,0.582,Swipe,Fuel,594.49,0,TXN1008019,2023-07-24 22:12:00,6253,Fuel,Chennai,India,POS,SUCCESS,0.98,0,2026-02-01,CARD_SYS,1434
746918818,Blue,445,1,111,2023-04-09,Week-39,Q2,2023,12077.94,2008.55,17853.94,157,0.429,Online,Electronics,2957.35,0,TXN1000316,2023-06-30 18:06:00,8430,Electronics,Chennai,India,ONLINE,SUCCESS,0.76,0,2026-02-01,CARD_SYS,1927
717187491,Blue,445,1,140,2023-06-25,Week-50,Q4,2023,4190.77,422.47,46949.42,274,0.94,Chip,Fuel,27.05,0,TXN1012701,2023-08-17 14:22:00,5880,Fuel,Mumbai,India,POS,SUCCESS,0.79,0,2026-02-01,CARD_SYS,1326
798749307,Blue,200,1,148,2023-06-25,Week-22,Q3,2023,12697.88,1423.43,596.42,238,0.539,Online,Travel,5310.87,0,TXN1006978,2023-10-16 15:16:00,9060,Travel,Delhi,India,POS,SUCCESS,0.79,0,2026-02-01,CARD_SYS,1380
748478844,Gold,0,1,87,2023-09-24,Week-49,Q3,2023,10666.01,2942.11,10500.69,175,0.437,Swipe,Electronics,4261.86,0,TXN1017896,2023-01-27 03:42:00,6554,Electronics,Hyderabad,India,POS,SUCCESS,0.98,0,2026-02-01,CARD_SYS,1400
798444441,Blue,445,1,143,2023-06-04,Week-30,Q1,2023,5991.81,639.28,12129.84,45,0.786,Chip,Travel,3818.97,0,TXN1036050,2023-08-22 08:25:00,9752,Travel,Delhi,India,POS,SUCCESS,0.61,0,2026-02-01,CARD_SYS,1414
724097972,Silver,200,1,100,2023-01-15,Week-12,Q1,2023,13982.95,3881.7,32196.28,241,0.225,Online,Grocery,1801.63,0,TXN1017863,2023-01-20 07:54:00,6124,Grocery,Delhi,India,ONLINE,SUCCESS,0.34,0,2026-02-01,CARD_SYS,1072
762083261,Blue,995,1,56,2023-02-19,Week-25,Q3,2023,4631.27,4465.53,32013.42,195,0.476,Chip,Food,4066.39,0,TXN1042733,2023-04-02 11:43:00,9566,Food,Bangalore,India,ATM,SUCCESS,0.03,0,2026-02-01,CARD_SYS,1956
753902945,Gold,0,1,98,2023-01-08,Week-24,Q4,2023,4503.01,172.35,16649.23,79,0.544,Chip,Entertainment,1385.86,0,TXN1027089,2023-09-19 05:35:00,8888,Entertainment,Delhi,India,ONLINE,SUCCESS,0.95,0,2026-02-01,CARD_SYS,1213
736658811,Blue,445,0,99,2023-04-16,Week-1,Q4,2023,10571.28,4755.42,41550.92,230,0.858,Chip,Grocery,2852.02,0,TXN1013858,2023-02-28 17:10:00,9077,Grocery,Chennai,India,POS,SUCCESS,0.62,0,2026-02-01,CARD_SYS,1506
797453338,Blue,200,0,67,2023-03-05,Week-23,Q3,2023,14029.82,268.8,9169.35,40,0.712,Online,Entertainment,591.21,0,TXN1000186,2023-05-15 07:12:00,9439,Entertainment,Delhi,India,ATM,SUCCESS,0.12,0,2026-02-01,CARD_SYS,1930
759242838,Blue,445,1,59,2023-03-12,Week-36,Q4,2023,9798.72,3490.88,9946.64,120,0.201,Chip,Fuel,6840.48,0,TXN1033915,2023-06-25 09:42:00,7090,Fuel,Mumbai,India,POS,SUCCESS,0.93,0,2026-02-01,CARD_SYS,1058
789857223,Blue,0,1,102,2023-01-08,Week-13,Q3,2023,9356.65,4703.26,39321.48,273,0.737,Online,Travel,4650.52,0,TXN1007416,2023-01-02 22:55:00,8276,Travel,Chennai,India,ONLINE,SUCCESS,1.0,0,2026-02-01,CARD_SYS,1607
788334312,Gold,0,1,106,2023-12-10,Week-45,Q3,2023,5880.74,4997.5,27835.06,5,0.296,Online,Fuel,1271.88,0,TXN1016936,2023-09-22 22:37:00,6404,Fuel,Mumbai,India,POS,SUCCESS,0.58,0,2026-02-01,CARD_SYS,1385
711905895,Platinum,200,1,136,2023-05-21,Week-21,Q3,2023,5993.61,4537.01,26917.19,236,0.865,Online,Electronics,7762.1,0,TXN1043501,2023-09-19 07:26:00,9502,Electronics,Mumbai,India,ONLINE,SUCCESS,0.23,0,2026-02-01,CARD_SYS,1526
703390919,Gold,0,1,96,2023-07-09,Week-32,Q4,2023,4728.31,3880.73,41437.03,24,0.021,Swipe,Food,5904.58,0,TXN1011567,2023-01-05 11:21:00,7505,Food,Bangalore,India,ONLINE,REVERSED,0.52,0,2026-02-01,CARD_SYS,1546
722933441,Blue,200,0,88,2023-09-10,Week-39,Q3,2023,8544.42,1991.43,1258.28,96,0.698,Swipe,Fuel,3270.49,0,TXN1010285,2023-01-05 14:49:00,5827,Fuel,Chennai,India,ONLINE,SUCCESS,0.16,0,2026-02-01,CARD_SYS,1473
739775027,Blue,0,1,115,2023-01-29,Week-9,Q1,2023,11674.92,3828.9,15535.65,19,0.475,Chip,Travel,7124.64,0,TXN1044865,2023-04-13 17:11:00,6095,Travel,Hyderabad,India,POS,SUCCESS,0.15,0,2026-02-01,CARD_SYS,1379
791618181,Gold,445,1,110,2023-06-25,Week-48,Q3,2023,4575.52,3000.82,48083.38,164,0.002,Chip,Food,7848.69,1,TXN1028443,2023-09-26 07:38:00,8787,Food,Hyderabad,India,ATM,SUCCESS,0.58,0,2026-02-01,CARD_SYS,1897
716953831,Blue,200,1,65,2023-05-14,Week-7,Q1,2023,11728.63,156.93,45924.49,192,0.751,Chip,Electronics,729.64,0,TXN1000482,2023-08-26 22:58:00,5491,Electronics,Hyderabad,India,POS,SUCCESS,0.09,0,2026-02-01,CARD_SYS,1835
717342048,Blue,445,1,104,2023-02-19,Week-46,Q3,2023,10006.76,440.09,25410.41,162,0.809,Online,Entertainment,3859.59,0,TXN1046236,2023-04-07 02:03:00,8689,Entertainment,Hyderabad,India,ATM,SUCCESS,0.73,0,2026-02-01,CARD_SYS,1206
764720691,Blue,445,1,130,2023-01-01,Week-31,Q3,2023,14035.54,4089.37,20851.11,160,0.674,Online,Electronics,7529.01,0,TXN1035831,2023-01-24 06:48:00,9394,Electronics,Hyderabad,India,POS,SUCCESS,0.36,0,2026-02-01,CARD_SYS,1762
774096006,Blue,200,0,96,2023-04-23,Week-2,Q3,2023,12312.94,623.75,12752.1,295,0.372,Swipe,Fuel,6952.74,0,TXN1028322,2023-08-27 05:29:00,6456,Fuel,Bangalore,India,POS,SUCCESS,0.19,0,2026-02-01,CARD_SYS,1574
790896132,Silver,200,1,87,2023-07-23,Week-9,Q1,2023,3796.43,3925.43,49248.28,196,0.491,Online,Fuel,7732.17,0,TXN1023690,2023-11-07 23:55:00,5753,Fuel,Delhi,India,ATM,SUCCESS,0.72,0,2026-02-01,CARD_SYS,1870
787780405,Blue,0,1,113,2023-11-05,Week-47,Q4,2023,12110.59,3793.17,28488.56,243,0.933,Online,Entertainment,6474.46,0,TXN1009667,2023-02-27 10:07:00,7758,Entertainment,Mumbai,India,ATM,SUCCESS,0.04,0,2026-02-01,CARD_SYS,1683
754654399,Blue,995,1,66,2023-02-05,Week-40,Q1,2023,2451.58,1281.75,18849.75,28,0.939,Chip,Fuel,1419.88,0,TXN1005904,2023-01-28 19:26:00,6879,Fuel,Mumbai,India,POS,SUCCESS,0.26,0,2026-02-01,CARD_SYS,1091
713603581,Silver,0,1,51,2023-01-15,Week-47,Q2,2023,9092.9,4551.85,49361.9,135,0.249,Swipe,Grocery,6236.64,0,TXN1012325,2023-07-03 20:26:00,7735,Grocery,Chennai,India,POS,SUCCESS,0.72,0,2026-02-01,CARD_SYS,1284
736069069,Blue,995,1,69,2023-02-26,Week-14,Q2,2023,12692.02,3109.41,48497.89,220,0.475,Chip,Grocery,6722.12,0,TXN1029391,2023-01-23 03:01:00,6119,Grocery,Delhi,India,ONLINE,SUCCESS,0.6,0,2026-02-01,CARD_SYS,1575
756838881,Blue,200,1,115,2023-03-19,Week-22,Q3,2023,2448.75,1192.04,32043.6,200,0.081,Swipe,Electronics,2135.44,0,TXN1030972,2023-06-04 05:15:00,9954,Electronics,Chennai,India,ONLINE,SUCCESS,0.49,0,2026-02-01,CARD_SYS,1590
736268627,Blue,0,1,102,2023-06-11,Week-6,Q4,2023,3363.78,3691.34,9755.91,287,0.902,Chip,Entertainment,2875.38,0,TXN1045484,2023-05-31 12:27:00,5949,Entertainment,Delhi,India,POS,SUCCESS,0.03,0,2026-02-01,CARD_SYS,1043
763180147,Blue,445,1,115,2023-01-08,Week-4,Q3,2023,3001.08,3696.85,21852.72,45,0.515,Chip,Travel,7452.58,0,TXN1042181,2023-11-17 04:22:00,5507,Travel,Hyderabad,India,ONLINE,SUCCESS,0.93,0,2026-02-01,CARD_SYS,1676
763971253,Blue,445,1,88,2023-03-12,Week-26,Q3,2023,9620.39,4899.55,31551.5,188,0.33,Swipe,Grocery,4223.64,0,TXN1024755,2023-06-03 21:21:00,5674,Grocery,Bangalore,India,POS,SUCCESS,0.64,0,2026-02-01,CARD_SYS,1344
724600794,Blue,200,0,57,2023-10-22,Week-20,Q3,2023,5419.34,1564.89,39800.19,125,0.227,Swipe,Electronics,2347.38,0,TXN1022096,2023-08-17 21:31:00,6746,Electronics,Mumbai,India,ATM,SUCCESS,0.29,0,2026-02-01,CARD_SYS,1942
715886372,Gold,0,1,124,2023-02-12,Week-20,Q4,2023,2488.85,1020.15,11972.83,157,0.499,Swipe,Grocery,7178.94,0,TXN1001748,2023-01-26 17:56:00,9720,Grocery,Hyderabad,India,ONLINE,FAILED,0.54,0,2026-02-01,CARD_SYS,1199
743156020,Silver,995,0,144,2023-10-22,Week-38,Q3,2023,4970.91,4039.92,33188.04,2,0.371,Online,Food,1837.28,0,TXN1008312,2023-05-21 22:41:00,6097,Food,Hyderabad,India,POS,SUCCESS,0.95,0,2026-02-01,CARD_SYS,1581
793623872,Gold,445,1,125,2023-07-02,Week-26,Q3,2023,5789.77,1323.99,35998.89,84,0.772,Chip,Travel,6833.16,0,TXN1039023,2023-11-08 09:31:00,8585,Travel,Bangalore,India,ONLINE,SUCCESS,0.2,0,2026-02-01,CARD_SYS,1399
785949451,Blue,0,1,65,2023-05-21,Week-20,Q2,2023,6974.63,1360.84,25262.87,24,0.791,Swipe,Entertainment,4123.81,0,TXN1031807,2023-11-09 00:26:00,5202,Entertainment,Delhi,India,ONLINE,SUCCESS,0.44,1,2026-02-01,CARD_SYS,1687
754362332,Silver,200,1,88,2023-12-24,Week-20,Q1,2023,13841.34,3896.48,20737.8,109,0.525,Swipe,Entertainment,7506.47,0,TXN1035759,2023-12-25 00:09:00,8258,Entertainment,Bangalore,India,POS,SUCCESS,0.89,0,2026-02-01,CARD_SYS,1938
743172391,Blue,0,0,110,2023-03-26,Week-48,Q1,2023,11983.97,4546.39,9017.12,175,0.228,Online,Entertainment,611.83,0,TXN1007979,2023-08-27 16:53:00,6945,Entertainment,Mumbai,India,ONLINE,SUCCESS,0.94,0,2026-02-01,CARD_SYS,1612
710319935,Silver,0,1,102,2023-02-19,Week-22,Q1,2023,14954.96,1613.26,15031.0,14,0.419,Online,Food,2226.63,0,TXN1016162,2023-11-21 11:26:00,8893,Food,Bangalore,India,ONLINE,SUCCESS,0.22,0,2026-02-01,CARD_SYS,1679
754900320,Gold,200,0,132,2023-02-26,Week-9,Q4,2023,2994.59,745.16,25242.78,131,0.287,Chip,Food,7714.48,0,TXN1007266,2023-07-16 16:42:00,5459,Food,Bangalore,India,POS,SUCCESS,0.87,0,2026-02-01,CARD_SYS,1540
717969765,Blue,0,1,91,2023-10-29,Week-14,Q1,2023,7899.52,3206.86,30348.53,173,0.091,Online,Travel,5644.6,0,TXN1020258,2023-04-17 05:30:00,6714,Travel,Bangalore,India,POS,SUCCESS,0.2,0,2026-02-01,CARD_SYS,1998
756294061,Silver,445,1,124,2023-06-11,Week-25,Q4,2023,4377.15,3956.3,4445.34,276,0.228,Chip,Grocery,7752.33,0,TXN1006911,2023-06-03 23:49:00,7031,Grocery,Hyderabad,India,ATM,SUCCESS,0.2,0,2026-02-01,CARD_SYS,1613
728196679,Blue,200,1,134,2023-09-17,Week-8,Q1,2023,2559.58,4965.16,21129.82,61,0.674,Chip,Food,3803.59,0,TXN1004466,2023-05-10 06:50:00,8242,Food,Hyderabad,India,ONLINE,FAILED,0.29,0,2026-02-01,CARD_SYS,1450
791181393,Blue,445,0,83,2023-10-08,Week-32,Q2,2023,10182.52,4428.91,9091.22,179,0.046,Chip,Food,5632.1,0,TXN1032233,2023-10-31 02:07:00,9842,Food,Delhi,India,ONLINE,FAILED,0.51,0,2026-02-01,CARD_SYS,1217
751457312,Blue,0,1,73,2023-10-29,Week-8,Q3,2023,5953.19,2350.11,2885.22,147,0.829,Swipe,Fuel,1874.24,0,TXN1013433,2023-04-29 06:41:00,5287,Fuel,Bangalore,India,POS,SUCCESS,0.34,0,2026-02-01,CARD_SYS,1561
796231367,Platinum,445,0,93,2023-10-08,Week-27,Q2,2023,2270.8,1036.75,8020.67,186,0.005,Swipe,Entertainment,2343.37,0,TXN1001111,2023-12-27 17:56:00,9561,Entertainment,Chennai,India,POS,SUCCESS,0.3,0,2026-02-01,CARD_SYS,1374
753233366,Blue,445,1,137,2023-04-02,Week-12,Q1,2023,13441.93,1643.76,45845.01,246,0.353,Chip,Travel,3190.14,0,TXN1031392,2023-03-24 01:27:00,7196,Travel,Chennai,India,POS,SUCCESS,0.82,1,2026-02-01,CARD_SYS,1547
718341676,Silver,200,1,65,2023-05-28,Week-13,Q3,2023,7778.87,970.3,11374.54,218,0.893,Swipe,Entertainment,2918.23,0,TXN1049513,2023-04-28 04:32:00,9538,Entertainment,Hyderabad,India,ATM,FAILED,0.5,0,2026-02-01,CARD_SYS,1005
734074868,Blue,0,1,115,2023-11-26,Week-21,Q4,2023,7579.23,4327.14,9227.76,292,0.727,Online,Food,606.32,0,TXN1020218,2023-06-19 00:26:00,9972,Food,Chennai,India,POS,SUCCESS,0.36,0,2026-02-01,CARD_SYS,1177
790627118,Blue,200,1,131,2023-05-21,Week-6,Q1,2023,12765.31,2663.02,17658.37,36,0.657,Online,Entertainment,4320.55,0,TXN1030130,2023-10-02 15:03:00,6560,Entertainment,Delhi,India,ONLINE,SUCCESS,0.6,0,2026-02-01,CARD_SYS,1409
768954597,Blue,200,1,76,2023-05-28,Week-47,Q1,2023,8888.92,1363.96,46169.09,291,0.184,Swipe,Grocery,4303.0,0,TXN1007963,2023-07-26 14:50:00,9516,Grocery,Chennai,India,POS,SUCCESS,0.38,0,2026-02-01,CARD_SYS,1564
734358792,Blue,445,1,149,2023-05-21,Week-8,Q3,2023,8077.66,1855.24,6056.24,52,0.636,Online,Entertainment,1120.2,0,TXN1045376,2023-09-27 14:56:00,9439,Entertainment,Bangalore,India,ONLINE,SUCCESS,0.75,0,2026-02-01,CARD_SYS,1098
796721765,Blue,445,0,114,2023-02-19,Week-24,Q2,2023,8326.13,2100.01,5332.99,233,0.374,Online,Fuel,4841.68,0,TXN1009702,2023-07-03 08:24:00,8711,Fuel,Chennai,India,POS,SUCCESS,0.72,0,2026-02-01,CARD_SYS,1561
750082595,Silver,445,1,77,2023-01-08,Week-14,Q2,2023,6476.16,1521.3,37517.3,133,0.144,Swipe,Food,3659.31,0,TXN1025729,2023-11-09 07:22:00,9676,Food,Hyderabad,India,ATM,SUCCESS,0.69,0,2026-02-01,CARD_SYS,1683
705567768,Gold,0,1,64,2023-11-05,Week-12,Q2,2023,6410.09,4358.68,9765.95,260,0.966,Online,Electronics,1152.03,1,TXN1012556,2023-12-17 02:24:00,6995,Electronics,Delhi,India,ONLINE,SUCCESS,0.59,0,2026-02-01,CARD_SYS,1108
761509503,Blue,995,0,98,2023-03-26,Week-13,Q2,2023,6839.98,449.63,16297.87,64,0.424,Swipe,Electronics,5523.52,0,TXN1002791,2023-11-11 05:05:00,7457,Electronics,Mumbai,India,POS,SUCCESS,0.83,0,2026-02-01,CARD_SYS,1348
748132603,Silver,0,1,81,2023-07-16,Week-18,Q2,2023,13737.52,2754.7,563.31,269,0.131,Online,Travel,1940.25,0,TXN1024775,2023-02-09 17:00:00,8209,Travel,Chennai,India,POS,REVERSED,0.27,0,2026-02-01,CARD_SYS,1402
722726625,Gold,0,0,77,2023-10-22,Week-51,Q4,2023,8813.27,4716.45,25760.0,253,0.192,Chip,Entertainment,4829.59,0,TXN1029695,2023-12-05 18:27:00,9240,Entertainment,Hyderabad,India,ONLINE,SUCCESS,0.75,0,2026-02-01,CARD_SYS,1141
779110216,Silver,200,1,104,2023-12-24,Week-45,Q3,2023,2743.26,497.1,31322.83,167,0.493,Swipe,Fuel,3459.86,1,TXN1002463,2023-09-21 04:09:00,6732,Fuel,Delhi,India,POS,SUCCESS,0.77,0,2026-02-01,CARD_SYS,1034
710516142,Silver,200,1,92,2023-01-29,Week-23,Q3,2023,6955.28,2949.88,49644.88,44,0.188,Online,Food,5468.73,0,TXN1031140,2023-12-06 19:10:00,7157,Food,Bangalore,India,POS,SUCCESS,0.24,0,2026-02-01,CARD_SYS,1383
759977635,Silver,200,1,78,2023-07-16,Week-5,Q1,2023,11695.22,4700.56,42593.51,162,0.853,Online,Fuel,2118.74,0,TXN1028700,2023-01-22 15:13:00,8327,Fuel,Bangalore,India,POS,SUCCESS,0.24,0,2026-02-01,CARD_SYS,1897
701674842,Blue,445,1,94,2023-08-13,Week-50,Q1,2023,10255.99,2957.97,4232.24,82,0.57,Online,Grocery,1409.88,0,TXN1017894,2023-05-14 12:07:00,6602,Grocery,Mumbai,India,POS,SUCCESS,0.59,1,2026-02-01,CARD_SYS,1671
749375565,Silver,0,0,67,2023-03-05,Week-6,Q2,2023,14632.16,126.9,452.45,49,0.815,Online,Electronics,4395.92,0,TXN1003282,2023-07-28 13:22:00,5654,Electronics,Delhi,India,POS,SUCCESS,0.92,0,2026-02-01,CARD_SYS,1865
758648273,Blue,0,1,77,2023-05-07,Week-36,Q3,2023,4246.97,2258.58,46322.8,95,0.753,Chip,Electronics,1277.71,0,TXN1037664,2023-11-17 04:48:00,9412,Electronics,Bangalore,India,POS,SUCCESS,0.63,0,2026-02-01,CARD_SYS,1457
716446150,Blue,0,1,52,2023-06-11,Week-27,Q1,2023,12230.03,1940.67,40688.1,268,0.016,Online,Food,7986.37,0,TXN1021342,2023-05-08 03:27:00,8931,Food,Bangalore,India,POS,SUCCESS,0.61,0,2026-02-01,CARD_SYS,1337
719204925,Silver,0,0,65,2023-12-17,Week-50,Q1,2023,3702.06,4305.65,29627.17,72,0.493,Chip,Entertainment,6202.14,0,TXN1042713,2023-06-23 05:19:00,5456,Entertainment,Bangalore,India,ONLINE,SUCCESS,0.25,0,2026-02-01,CARD_SYS,1941
740871278,Blue,995,1,118,2023-04-09,Week-23,Q3,2023,14231.01,1251.19,30546.85,105,0.658,Chip,Fuel,3582.43,0,TXN1036871,2023-04-18 18:17:00,9619,Fuel,Bangalore,India,POS,SUCCESS,0.25,0,2026-02-01,CARD_SYS,1353
775863084,Blue,445,1,56,2023-04-16,Week-3,Q4,2023,5193.12,4330.26,16321.37,22,0.554,Chip,Food,1167.14,0,TXN1041826,2023-09-19 18:29:00,5348,Food,Mumbai,India,POS,SUCCESS,0.36,0,2026-02-01,CARD_SYS,1148
798023086,Silver,0,1,116,2023-01-22,Week-21,Q3,2023,5340.19,2041.57,34255.16,155,0.484,Swipe,Food,1612.83,0,TXN1001801,2023-06-26 12:17:00,7498,Food,Mumbai,India,ONLINE,SUCCESS,0.59,0,2026-02-01,CARD_SYS,1118
714370931,Blue,995,1,96,2023-12-17,Week-10,Q4,2023,13930.13,2446.52,24201.12,31,0.42,Swipe,Entertainment,4050.53,0,TXN1015135,2023-04-08 15:26:00,9033,Entertainment,Hyderabad,India,ONLINE,SUCCESS,0.75,0,2026-02-01,CARD_SYS,1650
730484910,Gold,0,0,51,2023-06-04,Week-16,Q4,2023,14318.12,4612.51,20682.57,131,0.653,Chip,Food,2465.79,0,TXN1033211,2023-10-10 17:58:00,7830,Food,Mumbai,India,ONLINE,SUCCESS,0.36,0,2026-02-01,CARD_SYS,1043
708954580,Blue,200,1,64,2023-05-28,Week-32,Q2,2023,10503.84,3127.46,14343.09,92,0.625,Swipe,Travel,2169.46,0,TXN1031191,2023-04-22 22:12:00,6494,Travel,Hyderabad,India,ONLINE,SUCCESS,0.79,0,2026-02-01,CARD_SYS,1207
777933150,Blue,995,1,138,2023-12-24,Week-20,Q3,2023,3848.44,4116.73,35332.85,22,0.971,Online,Travel,1349.37,0,TXN1041026,2023-05-15 12:21:00,5639,Travel,Bangalore,India,ONLINE,SUCCESS,0.25,0,2026-02-01,CARD_SYS,1607
792175957,Blue,0,1,118,2023-08-13,Week-32,Q4,2023,8200.9,2388.11,5156.65,299,0.793,Online,Grocery,3850.63,0,TXN1042609,2023-02-21 19:08:00,6422,Grocery,Chennai,India,ONLINE,SUCCESS,0.29,0,2026-02-01,CARD_SYS,1091
728212888,Blue,445,0,97,2023-12-10,Week-48,Q2,2023,11150.96,4571.73,38119.82,272,0.936,Swipe,Grocery,1954.91,0,TXN1041358,2023-01-21 21:12:00,9538,Grocery,Hyderabad,India,ATM,SUCCESS,0.47,0,2026-02-01,CARD_SYS,1887
781566857,Blue,445,1,68,2023-01-29,Week-17,Q4,2023,4287.71,3837.85,4907.43,126,0.795,Chip,Grocery,6194.51,0,TXN1045820,2023-08-14 03:36:00,5196,Grocery,Chennai,India,ONLINE,SUCCESS,0.2,0,2026-02-01,CARD_SYS,1220
708787933,Blue,200,1,99,2023-09-10,Week-6,Q3,2023,11039.64,1830.66,3826.0,100,0.486,Chip,Grocery,1212.41,0,TXN1018372,2023-10-30 01:50:00,7796,Grocery,Chennai,India,POS,REVERSED,0.69,0,2026-02-01,CARD_SYS,1331
723992154,Platinum,995,1,143,2023-11-12,Week-15,Q1,2023,11806.04,1739.03,47629.54,102,0.426,Swipe,Fuel,2177.18,1,TXN1002697,2023-01-06 09:38:00,6797,Fuel,Mumbai,India,POS,SUCCESS,0.21,0,2026-02-01,CARD_SYS,1111
756456400,Blue,0,1,69,2023-10-29,Week-50,Q1,2023,14207.98,4614.82,34171.14,227,0.889,Online,Grocery,6767.07,0,TXN1024383,2023-06-04 17:41:00,9731,Grocery,Hyderabad,India,ONLINE,SUCCESS,0.81,0,2026-02-01,CARD_SYS,1991
726645540,Blue,0,0,86,2023-04-02,Week-35,Q3,2023,5045.97,221.36,38451.62,116,0.106,Online,Entertainment,5599.21,0,TXN1029625,2023-12-29 00:47:00,6883,Entertainment,Chennai,India,ONLINE,SUCCESS,0.19,0,2026-02-01,CARD_SYS,1268
762687246,Blue,200,0,100,2023-08-27,Week-5,Q3,2023,11070.37,116.33,5513.33,63,0.184,Swipe,Grocery,4934.16,0,TXN1043697,2023-02-02 13:36:00,6241,Grocery,Mumbai,India,ONLINE,REVERSED,0.33,0,2026-02-01,CARD_SYS,1118
766706568,Blue,0,0,109,2023-09-24,Week-13,Q3,2023,6158.82,3561.05,6050.0,150,0.428,Swipe,Electronics,2875.89,0,TXN1022956,2023-11-03 07:38:00,9772,Electronics,Chennai,India,ONLINE,SUCCESS,0.32,0,2026-02-01,CARD_SYS,1820
769289003,Gold,200,0,86,2023-03-12,Week-45,Q1,2023,13985.11,3405.24,42249.26,267,0.435,Swipe,Fuel,7641.39,0,TXN1007238,2023-01-13 04:24:00,9382,Fuel,Delhi,India,POS,SUCCESS,0.97,0,2026-02-01,CARD_SYS,1570
792922625,Blue,995,1,85,2023-08-06,Week-24,Q3,2023,6887.7,146.82,857.36,72,0.409,Chip,Entertainment,3070.94,0,TXN1013702,2023-02-25 16:11:00,9714,Entertainment,Bangalore,India,ONLINE,SUCCESS,0.09,0,2026-02-01,CARD_SYS,1841
721789015,Blue,200,1,92,2023-12-24,Week-41,Q2,2023,13057.57,4672.84,25453.05,89,0.376,Chip,Travel,3494.67,0,TXN1033102,2023-08-05 10:13:00,8117,Travel,Hyderabad,India,POS,SUCCESS,1.0,0,2026-02-01,CARD_SYS,1726
716419167,Silver,200,0,105,2023-06-11,Week-19,Q1,2023,9559.82,3904.6,35801.63,137,0.358,Online,Fuel,1534.22,1,TXN1010390,2023-05-10 21:02:00,5454,Fuel,Chennai,India,POS,SUCCESS,1.0,0,2026-02-01,CARD_SYS,1113
753307679,Blue,200,1,86,2023-05-14,Week-49,Q4,2023,2533.46,1422.25,7686.29,274,0.929,Chip,Food,4176.32,0,TXN1001962,2023-09-11 21:26:00,8251,Food,Bangalore,India,ATM,SUCCESS,0.33,0,2026-02-01,CARD_SYS,1589
788353829,Blue,200,1,83,2023-01-08,Week-42,Q3,2023,11679.39,4502.06,40545.22,27,0.62,Swipe,Entertainment,3165.75,0,TXN1020088,2023-02-09 06:59:00,7702,Entertainment,Delhi,India,ATM,SUCCESS,0.81,0,2026-02-01,CARD_SYS,1656
781482841,Blue,995,1,81,2023-11-19,Week-18,Q4,2023,13575.45,705.32,24375.08,52,0.298,Swipe,Electronics,5629.23,0,TXN1037773,2023-10-11 15:15:00,8925,Electronics,Hyderabad,India,POS,SUCCESS,0.72,0,2026-02-01,CARD_SYS,1833
762803546,Blue,995,1,94,2023-08-13,Week-2,Q1,2023,6239.0,2488.76,37812.83,18,0.435,Online,Travel,4543.17,0,TXN1004215,2023-05-23 14:06:00,6171,Travel,Bangalore,India,POS,SUCCESS,0.96,0,2026-02-01,CARD_SYS,1456
754781402,Blue,995,0,63,2023-12-10,Week-40,Q4,2023,7394.89,706.07,13084.53,81,0.844,Chip,Entertainment,7271.74,0,TXN1038294,2023-12-08 13:48:00,7639,Entertainment,Chennai,India,POS,SUCCESS,1.0,0,2026-02-01,CARD_SYS,1738
742497701,Blue,445,1,78,2023-09-17,Week-1,Q4,2023,3667.71,1718.99,5370.74,93,0.693,Chip,Food,6435.32,0,TXN1029384,2023-04-26 02:08:00,6310,Food,Mumbai,India,ONLINE,SUCCESS,0.68,0,2026-02-01,CARD_SYS,1700
