Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,transaction_date,country,currency,channel,merchant_category,payment_gateway,is_international,etl_load_date,data_source
716689383,53,F,2,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,46259,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716691783,55,M,2,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,106609,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716692683,40,F,3,High School,Unknown,FL,91750,yes,yes,no,unknown,Retirees,25588,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716694108,38,F,2,Uneducated,Single,NY,91750,no,no,yes,unknown,Selfemployeed,31461,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716695533,44,M,3,Graduate,Married,NJ,91750,yes,no,no,telephone,Selfemployeed,44147,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716697708,34,F,2,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,34869,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716698608,48,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Govt,62715,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716702358,45,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,48710,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716704158,44,M,0,High School,Married,CA,91750,no,yes,no,cellular,Govt,110911,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716705433,44,M,2,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,52709,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716708583,48,M,2,Unknown,Married,NY,91750,no,no,no,cellular,Blue-collar,106022,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716709858,46,F,3,Uneducated,Married,NY,91750,no,no,no,unknown,Selfemployeed,31816,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716711433,56,F,1,Uneducated,Married,CA,91750,yes,no,no,telephone,Retirees,24557,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716713533,31,F,1,Graduate,Married,CA,91750,yes,yes,yes,cellular,White-collar,36943,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716714733,62,F,1,Graduate,Married,NM,91750,yes,yes,yes,unknown,Govt,39720,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716716083,54,M,3,Post-Graduate,Single,VA,91750,yes,no,yes,cellular,White-collar,69436,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716717733,40,M,4,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,117377,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716721483,52,M,4,High School,Married,PA,91750,no,yes,no,cellular,Blue-collar,116439,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716723658,57,M,2,Unknown,Married,TX,91750,no,yes,no,cellular,White-collar,135130,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716725008,38,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Govt,108690,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716726058,38,M,3,Uneducated,Single,CA,91750,no,no,no,cellular,Retirees,70694,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716727258,47,M,2,Graduate,Unknown,NJ,91750,no,yes,no,cellular,Blue-collar,62411,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716728233,41,M,3,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,154003,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716732958,43,M,4,Uneducated,Married,NY,91750,yes,yes,yes,cellular,Govt,109116,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716733933,60,M,0,High School,Single,TX,91750,no,yes,no,cellular,Blue-collar,91443,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716736858,27,M,0,Unknown,Single,FL,91750,yes,yes,no,cellular,Businessman,41889,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716739258,31,M,1,Unknown,Single,TX,91750,yes,no,no,cellular,Retirees,45481,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716741508,56,M,4,High School,Married,CA,91750,no,no,no,cellular,Blue-collar,63689,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716742483,49,M,5,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,104518,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716745408,44,M,4,Graduate,Single,NY,91750,no,yes,no,cellular,Businessman,108063,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716747283,59,M,0,Post-Graduate,Married,CA,91750,no,yes,no,cellular,White-collar,91765,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716748483,58,F,3,Graduate,Married,CA,91010,yes,no,no,unknown,Businessman,231268,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716750358,42,F,3,Graduate,Married,TX,91750,no,yes,no,cellular,Govt,37853,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716751858,55,F,1,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,30423,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716753058,50,M,1,Graduate,Married,NY,91750,yes,yes,no,cellular,Retirees,79417,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716754783,43,F,3,Uneducated,Married,FL,91750,no,no,no,cellular,White-collar,23848,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716756133,41,M,3,High School,Single,NY,91750,no,no,no,cellular,Retirees,92274,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716757033,56,F,4,Unknown,Married,NY,91750,no,no,no,unknown,Govt,34357,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716758008,47,M,4,Uneducated,Single,NY,91750,no,yes,yes,cellular,White-collar,79439,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716758908,41,M,4,Unknown,Married,NY,91750,yes,no,no,telephone,Retirees,65144,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716761308,48,M,5,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,95534,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716762733,50,M,1,High School,Married,CA,91750,no,no,no,cellular,White-collar,113038,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716766033,36,M,0,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,62607,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716768808,51,F,1,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716769783,55,F,4,Unknown,Married,TX,91750,no,yes,no,cellular,Retirees,45793,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716773533,53,F,3,Graduate,Married,NJ,91750,no,yes,no,unknown,Selfemployeed,14975,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716780283,35,F,2,Doctorate,Married,FL,91750,no,yes,no,cellular,White-collar,48787,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716782758,52,F,1,Graduate,Unknown,CA,91750,yes,no,no,unknown,Selfemployeed,20183,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716786808,34,F,3,Graduate,Married,TX,91750,no,yes,yes,cellular,Govt,43418,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716790633,54,F,2,High School,Married,NY,91750,no,yes,no,cellular,Govt,15757,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716791908,57,M,0,Uneducated,Single,FL,91750,no,no,no,cellular,Selfemployeed,64609,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716793108,37,F,4,Post-Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,25804,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716797758,54,F,2,Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,14975,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716800908,55,F,2,Graduate,Married,FL,91750,no,yes,no,unknown,Businessman,28568,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716804283,47,M,5,Post-Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,11049,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716805408,38,M,3,High School,Single,NY,91750,yes,no,no,cellular,Selfemployeed,66050,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716806383,38,M,2,Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,117716,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716811483,40,F,3,Doctorate,Married,TX,91750,no,yes,yes,telephone,Businessman,17221,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716815308,39,F,1,Uneducated,Married,CA,91750,no,yes,no,cellular,Businessman,45728,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716816583,54,M,3,Graduate,Married,TX,91750,no,yes,no,unknown,Businessman,169352,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716819958,43,F,3,High School,Single,NY,91750,yes,no,no,unknown,Selfemployeed,14975,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716822583,34,F,2,High School,Single,CT,91750,no,no,no,cellular,Businessman,39857,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716823408,26,M,0,Graduate,Single,NJ,91750,no,no,no,cellular,Retirees,24722,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716825808,53,F,2,High School,Married,TX,91750,no,yes,no,cellular,Govt,49153,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716829483,65,F,2,Doctorate,Single,FL,91750,no,yes,no,unknown,Govt,19727,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716831508,50,F,1,Uneducated,Unknown,NM,91750,no,yes,no,cellular,Govt,37975,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716832858,61,M,0,High School,Married,NY,91750,yes,yes,no,cellular,Businessman,103534,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716835033,39,F,2,Doctorate,Married,NY,91750,no,yes,no,unknown,Govt,16689,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716836308,57,F,3,Graduate,Single,CA,90275,yes,yes,yes,unknown,Businessman,184660,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716837508,37,M,3,Post-Graduate,Single,FL,91750,no,no,no,telephone,Businessman,116406,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716838633,50,M,2,Graduate,Single,NY,91750,no,no,no,cellular,Govt,82397,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716839983,42,M,3,Graduate,Married,FL,91750,no,no,no,telephone,Retirees,66705,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716841783,44,M,2,Graduate,Unknown,NY,91750,no,no,yes,cellular,White-collar,92345,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716842908,49,M,0,Unknown,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,88873,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716850558,47,F,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Businessman,208780,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716851908,52,M,0,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,78213,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716853258,38,F,3,High School,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,55305,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716855058,45,F,5,Unknown,Single,NY,91750,yes,no,no,unknown,White-collar,29653,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716856408,43,F,3,Uneducated,Single,TX,91750,no,yes,no,cellular,White-collar,26467,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716858433,48,M,1,Graduate,Single,CA,91750,yes,no,no,cellular,Businessman,98647,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716860233,48,M,3,Unknown,Unknown,NY,91750,no,yes,no,cellular,Blue-collar,50975,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716863458,41,M,4,Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,115089,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716864733,51,F,2,Post-Graduate,Single,CA,91750,no,yes,no,unknown,Selfemployeed,16167,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716866308,55,F,3,Unknown,Single,NY,91750,no,yes,no,unknown,Selfemployeed,17459,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716869458,46,F,2,Unknown,Married,CA,91750,yes,yes,no,unknown,Govt,24236,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716870583,53,F,3,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,33010,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716871633,44,M,2,Doctorate,Married,TX,91750,no,yes,no,cellular,Govt,102269,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716873733,42,F,4,Graduate,Single,CA,91750,no,no,no,cellular,Businessman,31079,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716875083,47,F,3,Uneducated,Married,CA,91750,yes,no,no,cellular,Retirees,26123,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716877258,50,M,2,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,72285,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716878533,48,F,3,High School,Single,NY,91750,no,yes,no,telephone,Blue-collar,13778,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716881683,39,M,3,Unknown,Single,NJ,91750,no,no,no,unknown,Businessman,100142,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716882658,52,F,1,High School,Single,CA,91750,yes,no,no,cellular,Blue-collar,22367,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716890533,44,M,2,High School,Single,NY,91750,yes,no,no,cellular,Businessman,98703,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716891583,43,M,4,Uneducated,Married,TX,91750,yes,no,no,cellular,Businessman,67658,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716893683,46,M,3,Doctorate,Married,CA,91750,yes,yes,no,cellular,Blue-collar,100808,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716894658,55,F,1,Graduate,Single,FL,91750,no,yes,no,unknown,Businessman,236967,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716896833,64,F,0,Graduate,Married,NJ,91750,yes,no,no,telephone,Retirees,19534,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716899233,57,M,1,Unknown,Single,CA,91750,yes,yes,no,cellular,White-collar,67847,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716900433,58,F,2,Graduate,Married,NY,91750,yes,no,no,cellular,Retirees,26403,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716901858,47,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,40481,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716905158,44,M,3,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,44818,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716908158,42,F,4,Unknown,Married,CA,91750,no,yes,yes,cellular,Govt,36163,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716909283,63,F,1,Unknown,Single,CA,91750,yes,no,no,cellular,Blue-collar,35902,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716911608,32,F,0,High School,Married,FL,91750,no,yes,no,telephone,Retirees,42623,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716915133,33,M,1,Uneducated,Single,FL,91750,yes,yes,no,cellular,White-collar,60168,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716918508,53,F,3,Unknown,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716919633,40,M,3,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,63096,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716920908,37,F,3,High School,Unknown,CA,91750,no,no,no,cellular,Businessman,18527,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716922633,53,F,3,High School,Unknown,NY,91750,yes,no,no,cellular,Govt,30509,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716924058,44,F,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Selfemployeed,13575,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716924958,42,F,3,Uneducated,Married,CA,91750,no,no,no,unknown,White-collar,24974,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716926758,52,F,2,Doctorate,Married,MA,91750,no,no,no,cellular,Selfemployeed,55855,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716929233,57,M,2,Uneducated,Single,NY,91750,yes,no,no,cellular,White-collar,96616,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716930133,53,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,70065,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716931183,44,F,2,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,56740,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716932308,63,M,1,Unknown,Married,NY,91750,yes,yes,no,cellular,Businessman,63708,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716933283,45,M,5,Doctorate,Married,NJ,91750,no,no,no,cellular,Businessman,182190,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716934333,36,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,38781,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716938383,40,F,3,High School,Married,NY,91750,no,yes,no,cellular,Businessman,42538,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716939358,37,M,3,Uneducated,Single,AZ,90025,no,yes,no,cellular,Blue-collar,71845,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716944983,56,F,4,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
